Name,Count,Species,Length
Treu,1,Dog,4
Trev,1,Dog,4
Trevor,11,Dog,6
Trevor James,1,Dog,12
Trey,2,Dog,4
Tria,1,Dog,4
Trifle,1,Dog,6
Trigger,7,Dog,7
Trinity,2,Dog,7
Trinny,2,Dog,6
Tripper,1,Dog,7
Trish,2,Dog,5
Trisha,1,Dog,6
Trixey,1,Dog,6
Trixi,2,Dog,5
Trixi Belle,1,Dog,11
Trixie,31,Dog,6
Trixie Belle,1,Dog,12
Trixy,2,Dog,5
Trojan,1,Dog,6
Trooper,3,Dog,7
Troubles,1,Dog,8
Trounce,1,Dog,7
Troy,2,Dog,4
Tru,1,Dog,3
Truan,1,Dog,5
Truck,1,Dog,5
Trudi,2,Dog,5
Trudie,1,Dog,6
Trudy,3,Dog,5
Truffle,2,Dog,7
Truffle (Duck),1,Dog,14
Truffles,3,Dog,8
Truman,2,Dog,6
Trumby,1,Dog,6
Trumpy,1,Dog,6
Tsar,1,Dog,4
TSUBI,1,Dog,5
Tu Bob,1,Dog,6
Tubbsy,1,Dog,6
Tubby,2,Dog,5
Tubby Farquar,1,Dog,13
Tuby,1,Dog,4
Tuck,1,Dog,4
Tucker,7,Dog,6
Tuddy,1,Dog,5
Tuffy,3,Dog,5
Tugga,2,Dog,5
Tui,2,Dog,3
TULA,1,Dog,4
Tulip Pretty,1,Dog,12
Tulli,1,Dog,5
Tullie,1,Dog,6
Tullip,1,Dog,6
Tully,27,Dog,5
Tully Grace,1,Dog,11
Tumble Weed,1,Dog,11
Tundra,1,Dog,6
Tup,1,Dog,3
Tupac,1,Dog,5
Tupai,1,Dog,5
Tupp,1,Dog,4
Tuppence,9,Dog,8
Tuppy,2,Dog,5
Turbo,15,Dog,5
Turbo Boost,1,Dog,11
Turbs,1,Dog,5
Turk,1,Dog,4
Turtle,2,Dog,6
Tuscan,1,Dog,6
Tushie,1,Dog,6
Tuso,1,Dog,4
tuson,1,Dog,5
Tutu,3,Dog,4
Tux,1,Dog,3
Twiggy,4,Dog,6
Twinkle,1,Dog,7
Twinksey,1,Dog,8
Twist,1,Dog,5
Twister,1,Dog,7
Twitch,2,Dog,6
Two Up,1,Dog,6
Two-Tone,1,Dog,8
Twoza,1,Dog,5
Ty,9,Dog,2
Tyaana,1,Dog,6
Tyba,1,Dog,4
Tye,5,Dog,3
TYGA,1,Dog,4
Tyke,2,Dog,4
Tykki,1,Dog,5
Tylee,1,Dog,5
Tyler,4,Dog,5
Tyler Rose,1,Dog,10
Tyne,1,Dog,4
Tynka,1,Dog,5
Tyra,1,Dog,4
Tyrone,3,Dog,6
Tyson,67,Dog,5
Tzar,2,Dog,4
U'IBE,1,Dog,5
Uboo,1,Dog,4
Uke,1,Dog,3
Uki,1,Dog,3
Uncle Joe,1,Dog,9
Undertaker,1,Dog,10
Union,1,Dog,5
Uno,1,Dog,3
Urban,1,Dog,5
Usher,2,Dog,5
Ushki,1,Dog,5
Utah,1,Dog,4
Vada,1,Dog,4
Vader,2,Dog,5
Vahini,1,Dog,6
Vaida,1,Dog,5
Valee,1,Dog,5
Valentino,2,Dog,9
Valladan Ivy Flower,1,Dog,19
Valo,1,Dog,4
Van,1,Dog,3
Vanilla,2,Dog,7
Vanta,1,Dog,5
Vasques,1,Dog,7
VB,2,Dog,2
Vee,2,Dog,3
Vegas,8,Dog,5
Vegimite,1,Dog,8
Velvet,5,Dog,6
Venetia,1,Dog,7
Vengeance,1,Dog,9
Venna,1,Dog,5
Venom,1,Dog,5
Venus,2,Dog,5
Verdi,1,Dog,5
Veronica,2,Dog,8
Vesi,1,Dog,4
Vespa,1,Dog,5
Vespar,1,Dog,6
Vesper,1,Dog,6
Vexy,1,Dog,4
Veyron,1,Dog,6
Vibe,1,Dog,4
Vic,1,Dog,3
Vicka,1,Dog,5
Vicki,2,Dog,5
Vicky,1,Dog,5
Victor,1,Dog,6
Victoria,1,Dog,8
VIDA,1,Dog,4
Viki,1,Dog,4
Viktor,1,Dog,6
Villi,1,Dog,5
Vin,1,Dog,3
Vince,2,Dog,5
Vincent,2,Dog,7
Vinni,1,Dog,5
Vinnie,1,Dog,6
Vinny,1,Dog,5
Violet,10,Dog,6
Violet (Nikky),1,Dog,14
violetflower,1,Dog,12
Viper,1,Dog,5
Virgil,1,Dog,6
Vito,2,Dog,4
Viv,1,Dog,3
Vivian,1,Dog,6
Vivien,1,Dog,6
Vizteeni,1,Dog,8
Vizviz,1,Dog,6
Vogue,1,Dog,5
Von'Labak Rose Madison,1,Dog,22
Vonlabak Ima Candyman,1,Dog,21
Voodoo,1,Dog,6
Vortex,1,Dog,6
Vossie,1,Dog,6
Vuco,1,Dog,4
Wacka,1,Dog,5
Wadi,1,Dog,4
Waffle,1,Dog,6
Waffles,1,Dog,7
Wag,1,Dog,3
Waggles,2,Dog,7
Waggs,4,Dog,5
Wags,6,Dog,4
Wagz,1,Dog,4
Wal,2,Dog,3
Waldo,1,Dog,5
Walker,1,Dog,6
Wallace,4,Dog,7
Wallie,1,Dog,6
Wally,40,Dog,5
Wally (Waldo),1,Dog,13
Wally-Oska,1,Dog,10
Walter,24,Dog,6
Wanda,3,Dog,5
Warnie,1,Dog,6
Warren,1,Dog,6
Warrick,1,Dog,7
Warrior,1,Dog,7
Watsie,1,Dog,6
Watson,6,Dog,6
Wax,2,Dog,3
Wayne,1,Dog,5
Waz,1,Dog,3
Wealthy,1,Dog,7
Webster,5,Dog,7
Wellington,2,Dog,10
Wellington (Bakit Kipu),1,Dog,23
Wembley,1,Dog,7
Wendel,1,Dog,6
Wendell,1,Dog,7
Wendy,5,Dog,5
Wesley,4,Dog,6
West,1,Dog,4
Westie,1,Dog,6
Westy,3,Dog,5
Whip,1,Dog,4
Whipper,1,Dog,7
Whiska,1,Dog,6
Whiskey,11,Dog,7
Whisky,6,Dog,6
Whispa,1,Dog,6
Whisper,1,Dog,7
Whitie,1,Dog,6
Whoopi,1,Dog,6
Whoopy,1,Dog,6
Whoppa,1,Dog,6
Whopper,1,Dog,7
Whozee,1,Dog,6
Wicket,2,Dog,6
Wicklow,1,Dog,7
Wiggles,2,Dog,7
Wiggum,1,Dog,6
Wiggy,1,Dog,5
Wil,2,Dog,3
Wilba,2,Dog,5
Wilbert,1,Dog,7
Wilbour,1,Dog,7
Wilbur,16,Dog,6
Wilby,1,Dog,5
Wilco,1,Dog,5
Wildred,1,Dog,7
Wilfred,5,Dog,7
Wilga,1,Dog,5
Wili,1,Dog,4
Will,10,Dog,4
Willa,2,Dog,5
William,5,Dog,7
William Thomas,1,Dog,14
Willie,4,Dog,6
Willis,7,Dog,6
Willow,66,Dog,6
Wills,1,Dog,5
Willson,1,Dog,7
Willy,6,Dog,5
Wilma,6,Dog,5
Wilson,27,Dog,6
Windsor,2,Dog,7
Winifred,2,Dog,8
Winifred Jones,1,Dog,14
Wink,1,Dog,4
Winki,1,Dog,5
Winkie,2,Dog,6
Winksy,1,Dog,6
Winky,4,Dog,5
Winni,2,Dog,5
Winnie,46,Dog,6
Winnifred,1,Dog,9
Winston,31,Dog,7
Winter,4,Dog,6
Wintfred Jones,1,Dog,14
Winza,1,Dog,5
Wispa,1,Dog,5
Wiz,1,Dog,3
Wizard,1,Dog,6
Wizza,1,Dog,5
Wizzard,1,Dog,7
Wlly,1,Dog,4
Wobbie,1,Dog,6
Woki,1,Dog,4
Wol,1,Dog,3
Wolf,5,Dog,4
Wolfgang,2,Dog,8
Wolfie,3,Dog,6
Womba,1,Dog,5
Wombat,2,Dog,6
Womble,3,Dog,6
Wonky,1,Dog,5
woodgee,1,Dog,7
Woodie,1,Dog,6
Woodstock,1,Dog,9
Woodsy,1,Dog,6
Woody,25,Dog,5
Woof,3,Dog,4
Woofa,1,Dog,5
Woofgang,1,Dog,8
Woofie,1,Dog,6
Woogie,1,Dog,6
Wookey,1,Dog,6
Wooki,1,Dog,5
Wookie,2,Dog,6
Wooky,1,Dog,5
Wooly,1,Dog,5
Woopie,1,Dog,6
Worf,1,Dog,4
Wow,1,Dog,3
Wully,1,Dog,5
Wuppy,1,Dog,5
Wyatt,2,Dog,5
Wylie,1,Dog,5
Wynne,1,Dog,5
Wynnie,1,Dog,6
Wynston,1,Dog,7
Wynter,1,Dog,6
Xanda,1,Dog,5
XANDER,4,Dog,6
Xanthe,1,Dog,6
Xanto,1,Dog,5
Xara,1,Dog,4
Xavier,3,Dog,6
Xena,17,Dog,4
Xennophillia Destiny,1,Dog,20
Xeus,1,Dog,4
Xiao Bao,1,Dog,8
Xiao Xiao,1,Dog,9
Xiao Xiong (baby),1,Dog,17
Xion,1,Dog,4
Xita,1,Dog,4
Xiva,1,Dog,4
XPO,1,Dog,3
Xray Rex,1,Dog,8
Xyla,1,Dog,4
Yabbie,1,Dog,6
Yaga,1,Dog,4
Yahni,1,Dog,5
Yandi,1,Dog,5
Yar-Yar,1,Dog,7
Yarney,1,Dog,6
Yasha,1,Dog,5
Yasmin,2,Dog,6
Yazzi,1,Dog,5
Yelka,1,Dog,5
Yeppa,1,Dog,5
Yikka,1,Dog,5
Yindi,1,Dog,5
Yo Yo,1,Dog,5
Yo-Yo,1,Dog,5
Yoda,3,Dog,4
Yodi,1,Dog,4
Yogi,16,Dog,4
Yogi Bear,1,Dog,9
Yogie,1,Dog,5
Yogy,2,Dog,4
Yoki,1,Dog,4
Yoko,3,Dog,4
Yoko Ono,1,Dog,8
Yoshi,11,Dog,5
Yoshi Moro,1,Dog,10
Yoth,1,Dog,4
Yothu,1,Dog,5
Youkno,1,Dog,6
Yowa,1,Dog,4
Yowie,2,Dog,5
Yoyo,1,Dog,4
Yuki,7,Dog,4
Yukiko,1,Dog,6
Yukos,1,Dog,5
Yum Yum,1,Dog,7
Zac,96,Dog,3
Zacca,1,Dog,5
Zach,8,Dog,4
Zachary,1,Dog,7
Zack,6,Dog,4
Zackery,1,Dog,7
Zady,1,Dog,4
Zahar,1,Dog,5
Zahlee,1,Dog,6
Zahli,2,Dog,5
Zahnia,1,Dog,6
Zahra,3,Dog,5
Zaida,1,Dog,5
Zaidahlee,1,Dog,9
Zaidi,1,Dog,5
Zaira,1,Dog,5
Zak,15,Dog,3
ZAKI,1,Dog,4
Zakk,1,Dog,4
Zakuvski,1,Dog,8
Zali,8,Dog,4
Zanda,2,Dog,5
Zander,2,Dog,6
Zandra,2,Dog,6
Zane,3,Dog,4
Zani,1,Dog,4
Zanna,2,Dog,5
Zany,1,Dog,4
Zanzibar,1,Dog,8
Zap,1,Dog,3
Zappa,2,Dog,5
Zar,2,Dog,3
Zara,28,Dog,4
Zarah,4,Dog,5
Zarley,1,Dog,6
Zarli,2,Dog,5
Zarrah,1,Dog,6
Zarsha,1,Dog,6
Zarzu,1,Dog,5
Zatanng,1,Dog,7
Zave,1,Dog,4
Zaya,1,Dog,4
ZAZA,2,Dog,4
Zazzy,1,Dog,5
Zeb,4,Dog,3
Zebadee,1,Dog,7
Zebedee,2,Dog,7
Zebra,1,Dog,5
Zed,3,Dog,3
Zedd,1,Dog,4
Zeebs,1,Dog,5
Zeek,1,Dog,4
Zeeke,1,Dog,5
Zeena,4,Dog,5
Zeffer,1,Dog,6
Zeifa,1,Dog,5
Zeik,1,Dog,4
Zeilda,1,Dog,6
Zeke,17,Dog,4
Zeke (Ezekiel),1,Dog,14
Zelda,3,Dog,5
Zelen,1,Dog,5
Zelli,1,Dog,5
Zen,6,Dog,3
Zena,19,Dog,4
Zenna,1,Dog,5
Zens,1,Dog,4
Zep,2,Dog,3
Zeph,2,Dog,4
Zepha,1,Dog,5
Zephyr,3,Dog,6
Zeplen,1,Dog,6
Zepp,1,Dog,4
Zeppelin,3,Dog,8
Zeppo,1,Dog,5
Zeppy,1,Dog,5
Zero,2,Dog,4
Zeta,1,Dog,4
Zeth,1,Dog,4
Zeus,57,Dog,4
Zeva,2,Dog,4
Ziah,2,Dog,4
Zibby,1,Dog,5
Ziek,1,Dog,4
Zig Zag,1,Dog,7
Ziggy,37,Dog,5
Ziggy Marley,1,Dog,12
Zike,1,Dog,4
Zim,1,Dog,3
Zimba,1,Dog,5
Zina,1,Dog,4
Zinc,1,Dog,4
Zindy,1,Dog,5
Zinzi,1,Dog,5
Zip,1,Dog,3
Zippa,1,Dog,5
Zipper,5,Dog,6
Zippy,3,Dog,5
Zita,1,Dog,4
Ziva,6,Dog,4
Zivah,1,Dog,5
Ziya,1,Dog,4
Zizi,1,Dog,4
Zizou,1,Dog,5
Zmai,1,Dog,4
Zod,1,Dog,3
Zoe,146,Dog,3
Zoey,10,Dog,4
Zohryn,1,Dog,6
Zola,4,Dog,4
Zolie,1,Dog,5
Zolo,1,Dog,4
Zoltan,1,Dog,6
Zook,1,Dog,4
Zookie,1,Dog,6
Zorba,1,Dog,5
Zoren,1,Dog,5
Zoro,2,Dog,4
Zorro,7,Dog,5
Zowie,2,Dog,5
Zues,2,Dog,4
Zuess,2,Dog,5
Zukie,1,Dog,5
Zula,2,Dog,4
Zulu,5,Dog,4
Zuma,1,Dog,4
Zuri,5,Dog,4
Zuzu,1,Dog,4
Zy,1,Dog,2
Zymba,1,Dog,5
Zyx,1,Dog,3
(blank),67,Dog,7
,,,
